,Unnamed: 0,index,topic,label,text,text_prepro,labels,scores
1699,2727,5415,sanction,négatif,"Les sanctions, c'est juste une manière de faire comprendre aux gens qu'ils doivent respecter les règles. Sinon, c'est la chaîne de la non-respect. #Sanction","les sanctions, c'est juste une manière de faire comprendre aux gens qu'ils doivent respecter les règles. sinon, c'est la chaîne de la non-respect. ","['sanction', 'dispositif', 'rappel', 'répression', 'morceau', 'phrase', 'volet', 'centrale', 'éthique']","[0.9492550492286682, 0.9430630207061768, 0.688568651676178, 0.6163201332092285, 0.5916787385940552, 0.578902006149292, 0.5426893830299377, 0.5211512446403503, 0.5107423663139343]"
1700,2834,5642,entraînement,neutre,Je suis tellement déçu de ne pas avoir pu aller à mon entraînement ce matin. Il pleut à verse et j'ai dû rester chez moi. Je vais essayer de revoir mon plan d'entraînement. 😢🏃‍♀️,je suis tellement déçu de ne pas avoir pu aller à mon entraînement ce matin. il pleut à verse et j'ai dû rester chez moi. je vais essayer de revoir mon plan d'entraînement. ‍,"['entraînement', 'épouvantable', 'symptôme', 'sensation', 'dépens', 'déficite', 'morceau', 'critique', 'malaise', 'phrase', 'sport', 'physique', 'dispositif', 'humeur', 'bizarre', 'dérive', 'épisode', 'contrevenant', 'ultérieur', 'allure', 'récit', 'consécutif', 'rejet', 'excès']","[0.9472454786300659, 0.8934515118598938, 0.8803249597549438, 0.8648924827575684, 0.8462121486663818, 0.809451699256897, 0.7962197661399841, 0.784357488155365, 0.7641717195510864, 0.7521902322769165, 0.7195440530776978, 0.6951290965080261, 0.681361734867096, 0.6476194858551025, 0.5864731669425964, 0.5864501595497131, 0.5694509744644165, 0.5608120560646057, 0.5599250793457031, 0.5556437373161316, 0.5330103039741516, 0.5149818062782288, 0.5079785585403442, 0.5063962340354919]"
1701,2853,5691,bébé,positif,"Mon bébé, tu es la lumière qui éclaire ma vie. Chaque fois que je te regarde, je suis émerveillé ! 💫","mon bébé, tu es la lumière qui éclaire ma vie. chaque fois que je te regarde, je suis émerveillé ! ","['bébé', 'bien-être', 'sensation']","[0.8799927234649658, 0.6673272848129272, 0.5202062726020813]"
1702,2865,5703,bébé,neutre,"Mon bébé, tu es ma révélation : l'amour, c'est fait pour nous. 💖","mon bébé, tu es ma révélation : l'amour, c'est fait pour nous. ","['bébé', 'rappel', 'conviction', 'progrès', 'bien-être', 'crucial', 'amélioration', 'gentil', 'sensation', 'dispositif', 'récit', 'clause', 'phrase', 'morceau', 'apte', 'consécutif', 'conception', 'propagation', 'Euro information', 'centrale', 'correspondance', 'pôle', 'ultérieur', 'épisode', 'reproduction']","[0.9375323057174683, 0.9273974299430847, 0.8900524973869324, 0.8826109766960144, 0.8748425245285034, 0.8402369022369385, 0.765060305595398, 0.7638126015663147, 0.7622494101524353, 0.7480074763298035, 0.7135177850723267, 0.6933363080024719, 0.6746810078620911, 0.6650058627128601, 0.658094048500061, 0.6026332974433899, 0.5961935520172119, 0.5920836329460144, 0.5590256452560425, 0.5379409790039062, 0.5309469103813171, 0.5308160185813904, 0.5285850167274475, 0.5284212827682495, 0.5133172869682312]"
1703,2873,5711,bébé,négatif,"🤔 Quand on regarde un bébé, on se demande comment on a jamais pu penser qu'on en avait besoin."," quand on regarde un bébé, on se demande comment on a jamais pu penser qu'on en avait besoin.","['bébé', 'malaise', 'bizarre', 'dispositif', 'morceau']","[0.8151793479919434, 0.7080954313278198, 0.5984807014465332, 0.551348865032196, 0.5038212537765503]"
1704,2905,5773,contrevenant,négatif,Les contrevenants sont souvent des dirigeants politiques qui se servent de leur position pour obtenir des avantages personnels et nuire à la transparence de l'État.,les contrevenants sont souvent des dirigeants politiques qui se servent de leur position pour obtenir des avantages personnels et nuire à la transparence de l'état.,"['politique', 'dispositif', 'symptôme', 'contrevenant', 'malaise', 'pervers', 'piège', 'sanction', 'prétexte', 'dérive', 'critique', 'cynique']","[0.8156009912490845, 0.7784436345100403, 0.7423629760742188, 0.7022631764411926, 0.6883640289306641, 0.6577703356742859, 0.6520874500274658, 0.6085816621780396, 0.6073238849639893, 0.6046134233474731, 0.5449360609054565, 0.5430229306221008]"
1705,2928,5826,gentil,neutre,"Les animaux sont vraiment gentils, ils nous donnent tant d'amour. 🐶🐱","les animaux sont vraiment gentils, ils nous donnent tant d'amour. ","['gentil', 'bien-être', 'nature', 'apte', 'rappel', 'morceau', 'crucial', 'phrase', 'amélioration', 'conviction', 'consécutif']","[0.9550194144248962, 0.8209106922149658, 0.7704192399978638, 0.727928102016449, 0.6678066253662109, 0.6583147644996643, 0.6545535326004028, 0.6085898280143738, 0.5840998291969299, 0.5584367513656616, 0.5463099479675293]"
1706,2964,5892,tribu,négatif,"Les traditions et les rituels de la #tribu sont un patrimoine à préserver, une façon d'honorer notre passé et de nous transmettre notre histoire ! 🕊🌿 #Heritage","les traditions et les rituels de la sont un patrimoine à préserver, une façon d'honorer notre passé et de nous transmettre notre histoire ! ","['tribu', 'dispositif', 'morceau', 'volet', 'crucial', 'registre', 'rappel', 'apte']","[0.6720176935195923, 0.6286914348602295, 0.6284627914428711, 0.6110408902168274, 0.573359489440918, 0.5663821697235107, 0.5406252145767212, 0.5088313221931458]"
1707,2999,5957,otage,négatif,Les otages sont des martyrs pour la paix. Ils doivent être vénérés et non oubliés.,les otages sont des martyrs pour la paix. ils doivent être vénérés et non oubliés.,"['otage', 'bien-être', 'précaution', 'éthique', 'stable', 'crucial', 'dispositif', 'conviction', 'morceau', 'amélioration']","[0.7484194040298462, 0.7141919732093811, 0.6541807055473328, 0.6305118799209595, 0.6151858568191528, 0.5401420593261719, 0.5259748101234436, 0.510295033454895, 0.5088274478912354, 0.5080972909927368]"
1708,3024,6012,symptôme,négatif,Mon ami a un symptôme qui le tracasse : il a toujours froid en plein été ! #Froid #Amitié,mon ami a un symptôme qui le tracasse : il a toujours froid en plein été ! ,"['malaise', 'symptôme', 'sensation', 'dispositif', 'contrevenant', 'bizarre', 'morceau', 'épisode', 'phrase', 'ultérieur', 'dérive', 'inverse', 'récit', 'humeur', 'consécutif']","[0.9784004092216492, 0.957069456577301, 0.9197471141815186, 0.8707374334335327, 0.8619343638420105, 0.7938324809074402, 0.7758296728134155, 0.7351124882698059, 0.6659919023513794, 0.5702483654022217, 0.54952073097229, 0.5385908484458923, 0.5291740894317627, 0.5230532884597778, 0.509885311126709]"
1709,3080,6128,rage,négatif,"Fou de rage quand les gens ne respectent pas les distanciel en transports publics. Même si ça fait ça que je suis contagieux, je veux pas être malade !","fou de rage quand les gens ne respectent pas les distanciel en transports publics. même si ça fait ça que je suis contagieux, je veux pas être malade !","['rage', 'épouvantable', 'malaise', 'symptôme', 'propagation', 'dispositif', 'terminal', 'cynique', 'bizarre', 'pôle', 'sensation', 'répression', 'dérive', 'concurrentiel', 'consécutif', 'humeur', 'drapeau', 'centrale', 'excès', 'piège', 'rejet', 'pervers', 'contrevenant', 'morceau', 'critique', 'violence', 'allure', 'ultérieur', 'prétexte', 'dépens', 'dassault', 'urbain', 'précaution', 'phrase', 'prédécesseur', 'épisode', 'cabine', 'tribu', 'récit', 'biden', 'volet', 'déficite', 'interdiction', 'technologique', 'technologie', 'espace']","[0.9917063117027283, 0.9499597549438477, 0.9117860198020935, 0.911679208278656, 0.8946377038955688, 0.8833708763122559, 0.8817689418792725, 0.880813479423523, 0.8692529201507568, 0.8620889782905579, 0.8559871912002563, 0.8092420697212219, 0.7883155941963196, 0.7846507430076599, 0.782239556312561, 0.7697718739509583, 0.7462337017059326, 0.730933666229248, 0.7048893570899963, 0.7044879794120789, 0.6874547004699707, 0.6858316659927368, 0.6565283536911011, 0.6549745202064514, 0.6537410020828247, 0.6210897564888, 0.6207196712493896, 0.610629141330719, 0.6026851534843445, 0.5988048911094666, 0.595055341720581, 0.5874297618865967, 0.5870884656906128, 0.5835166573524475, 0.5808344483375549, 0.569928765296936, 0.5691895484924316, 0.5570888519287109, 0.543062686920166, 0.5326799750328064, 0.5180087089538574, 0.5083155035972595, 0.506831169128418, 0.5021029114723206, 0.5018922090530396, 0.5006950497627258]"
1710,3129,6237,précaution,positif,"🌎 La précaution, c'est aussi sur la planète. Protéger l'environnement, ça fait partie de notre responsabilité. 🌱 #Planète"," la précaution, c'est aussi sur la planète. protéger l'environnement, ça fait partie de notre responsabilité. ","['précaution', 'dispositif', 'éthique', 'nature', 'bien-être', 'crucial', 'volet', 'phrase', 'morceau', 'conviction', 'apte', 'rappel']","[0.9375333786010742, 0.9139934778213501, 0.907046377658844, 0.8686847686767578, 0.841079592704773, 0.7422588467597961, 0.7364640235900879, 0.7064458131790161, 0.6053330898284912, 0.5653247833251953, 0.5619405508041382, 0.5003080368041992]"
1711,3135,6243,précaution,neutre,"La précaution est un atout dans la vie, mais pas le seul. Il faut aussi compter sur le hasard, car il y a parfois des coïncidences merveilleuses qui nous arrivent.","la précaution est un atout dans la vie, mais pas le seul. il faut aussi compter sur le hasard, car il y a parfois des coïncidences merveilleuses qui nous arrivent.","['précaution', 'dispositif', 'crucial', 'bien-être', 'éthique', 'consultatif', 'apte', 'morceau']","[0.9332880973815918, 0.7409114837646484, 0.6627678871154785, 0.6123254895210266, 0.5195870399475098, 0.5187922716140747, 0.5089436769485474, 0.5025578141212463]"
1712,3140,6248,précaution,négatif,"Précaution, c'est comme ça que les gens sont devenus si paranoïaques ? 😒","précaution, c'est comme ça que les gens sont devenus si paranoïaques ? ","['précaution', 'bizarre', 'symptôme', 'morceau', 'phrase', 'pervers', 'dérive', 'dispositif']","[0.8078064322471619, 0.7704256772994995, 0.6712958812713623, 0.631389319896698, 0.5707506537437439, 0.5664209723472595, 0.5620935559272766, 0.5388395190238953]"
1713,3152,6290,correspondance,positif,🌐 Je préfère l'écriture de la correspondance traditionnelle à l'email. Il y a quelque chose de plus personnel dans les mots écrits à la main. #Correspondance, je préfère l'écriture de la correspondance traditionnelle à l'email. il y a quelque chose de plus personnel dans les mots écrits à la main. ,[],[]
1714,3163,6301,correspondance,neutre,J'adore les timbres-poste. Les dessins pour la correspondance internationale sont si beaux ! 🌐🎨,j'adore les timbres-poste. les dessins pour la correspondance internationale sont si beaux ! ,"['correspondance', 'gentil', 'morceau', 'dispositif', 'livraison', 'sensation']","[0.8925997018814087, 0.7326134443283081, 0.6605441570281982, 0.5907636284828186, 0.5598779320716858, 0.5532827377319336]"
1715,3203,6371,humeur,négatif,"Humeur, c'est comme les émotions, toujours en mouvement. Moi, je suis toujours dans la même, mais pas exactement la même. Ça dépend des circonstances, non ? 😢","humeur, c'est comme les émotions, toujours en mouvement. moi, je suis toujours dans la même, mais pas exactement la même. ça dépend des circonstances, non ? ","['humeur', 'sensation', 'morceau']","[0.933882474899292, 0.9207304120063782, 0.5731952786445618]"
1716,3219,6417,décor,positif,"Décor, c'est l'art de créer un espace où vous et les autres peutrez vous ressourcer. Mon salon est décoré avec des meubles anciens et des plantes, c'est vraiment chic et confortable ! 🏰🍷","décor, c'est l'art de créer un espace où vous et les autres peutrez vous ressourcer. mon salon est décoré avec des meubles anciens et des plantes, c'est vraiment chic et confortable ! ","['décor', 'bien-être', 'espace', 'dispositif', 'conception', 'morceau', 'apte', 'sensation', 'inspiration', 'rappel', 'allure', 'consécutif', 'gentil']","[0.969865620136261, 0.9613268971443176, 0.9377034902572632, 0.8814017176628113, 0.7130616307258606, 0.6720309257507324, 0.6101686954498291, 0.6034275889396667, 0.5645067691802979, 0.5263770222663879, 0.5200161933898926, 0.5141736268997192, 0.5066618919372559]"
1717,3278,6536,vitre,positif,"Vitre, c'est comme la vie : on ne voit pas tout, mais on sait que quelque chose de grand se cache derrière !","vitre, c'est comme la vie : on ne voit pas tout, mais on sait que quelque chose de grand se cache derrière !","['vitre', 'dispositif', 'morceau']","[0.8028382658958435, 0.6963887214660645, 0.5612673759460449]"
1718,3298,6556,vitre,négatif,Vitre : c'est un objet qui divise les gens. 🤝📈 #Vitre #Objets #Division,vitre : c'est un objet qui divise les gens. ,"['dispositif', 'malaise', 'morceau', 'concurrentiel', 'dérive', 'vitre', 'symptôme']","[0.7714670300483704, 0.6717944741249084, 0.6585054397583008, 0.6573131680488586, 0.5874400734901428, 0.563732922077179, 0.5469048619270325]"
1719,3319,6607,rappel,neutre,🎟️ Rappel : les billets pour le concert de ton groupe sont épuisés. Il est temps de réserver tes places !, rappel : les billets pour le concert de ton groupe sont épuisés. il est temps de réserver tes places !,"['rappel', 'dispositif', 'dépens', 'morceau', 'remplacement', 'déficite', 'crucial', 'symptôme', 'terminal', 'ultérieur', 'récit', 'progrès', 'consécutif', 'registre', 'conviction', 'concurrentiel', 'précaution', 'phrase', 'suppression', 'excès', 'centrale', 'humeur', 'épisode', 'clause', 'dérive', 'coupe', 'allure', 'ultime', 'consultatif', 'prétexte', 'pôle', 'sensation']","[0.9795812368392944, 0.955190122127533, 0.9409170150756836, 0.8998153805732727, 0.8812255263328552, 0.8730745911598206, 0.8247894644737244, 0.7458891272544861, 0.7134602665901184, 0.7030578851699829, 0.6613726019859314, 0.6557881236076355, 0.6553449034690857, 0.6517744660377502, 0.648025631904602, 0.6116217970848083, 0.6040090322494507, 0.5923447012901306, 0.5914703607559204, 0.5707731246948242, 0.5685923099517822, 0.5663636922836304, 0.565844714641571, 0.5618396401405334, 0.5592065453529358, 0.5515888929367065, 0.5501163601875305, 0.5425397753715515, 0.5388656854629517, 0.5253987312316895, 0.5246787071228027, 0.5175320506095886]"
1720,3347,6665,coupe,neutre,Les coupe-papier sont vraiment utiles. Je les utilise pour couper des bandes de film et des rubans.,les coupe-papier sont vraiment utiles. je les utilise pour couper des bandes de film et des rubans.,"['dispositif', 'coupe', 'apte', 'amélioration', 'journal', 'morceau', 'crucial', 'cinéma', 'police', 'gentil', 'remplacement', 'Copilot', 'bien-être', 'phrase', 'technologie', 'humeur']","[0.9291044473648071, 0.8984938859939575, 0.8491849303245544, 0.8213927745819092, 0.8002091646194458, 0.7626147270202637, 0.7343701720237732, 0.6963959336280823, 0.6843869686126709, 0.6542485356330872, 0.5749617218971252, 0.5436270833015442, 0.5399098992347717, 0.5286580324172974, 0.5155372023582458, 0.5060883164405823]"
1721,3386,6734,golfe,négatif,"Dans le monde du golfe, les vrais champions sont ceux qui savent manger un hamburger sans faire d'embarras.","dans le monde du golfe, les vrais champions sont ceux qui savent manger un hamburger sans faire d'embarras.","['golfe', 'aliment', 'sport', 'progrès', 'entraînement', 'conviction', 'dispositif', 'stable', 'apte', 'morceau', 'amélioration', 'crucial', 'rappel', 'concurrentiel', 'gentil', 'phrase', 'registre', 'récit', 'sochaux', 'humeur']","[0.9041773676872253, 0.8571955561637878, 0.8491709232330322, 0.8470383882522583, 0.7515311241149902, 0.6994021534919739, 0.6824246048927307, 0.6732209324836731, 0.6667652726173401, 0.6606950759887695, 0.6243081092834473, 0.608744740486145, 0.5857892632484436, 0.5826037526130676, 0.5545288324356079, 0.540367066860199, 0.5279099345207214, 0.5266860723495483, 0.5185121297836304, 0.502484917640686]"
1722,3427,6835,crucial,positif,"Je suis fièrement bilingue et j'aime partager mes connaissances avec les autres 😊. Crucial, c'est l'amitié et la solidarité qui naissent de la compréhension mutuelle 👫.","je suis fièrement bilingue et j'aime partager mes connaissances avec les autres . crucial, c'est l'amitié et la solidarité qui naissent de la compréhension mutuelle .","['crucial', 'centrale', 'volet', 'apte', 'gentil', 'morceau', 'conviction']","[0.9462481737136841, 0.7614307999610901, 0.7159669399261475, 0.677115797996521, 0.6399886608123779, 0.5891242623329163, 0.5265238881111145]"
1723,3445,6853,crucial,négatif,"Crucial, c'est un mot qui divise les gens. Ils se battent pour le dire, mais ne font rien pour le montrer. Et finalement, c'est ça qui est vraiment important, non ? Les actions, pas les mots. 🤔","crucial, c'est un mot qui divise les gens. ils se battent pour le dire, mais ne font rien pour le montrer. et finalement, c'est ça qui est vraiment important, non ? les actions, pas les mots. ","['crucial', 'centrale', 'morceau', 'concurrentiel', 'dispositif', 'phrase', 'ultime', 'rage']","[0.878297746181488, 0.6755689978599548, 0.6704890727996826, 0.6438256502151489, 0.5922408699989319, 0.5841138362884521, 0.5611017346382141, 0.5282792448997498]"
1724,3474,6912,ménage,négatif,"Ménage, c'est l'art de ne pas laisser la maison dans un brouhaha. Mais quand même, un peu de bruit ne fait pas de mal. 🎶","ménage, c'est l'art de ne pas laisser la maison dans un brouhaha. mais quand même, un peu de bruit ne fait pas de mal. ","['ménage', 'précaution', 'dispositif', 'morceau', 'décor', 'registre', 'aliment']","[0.9660177826881409, 0.9463874101638794, 0.8859084248542786, 0.60894376039505, 0.5304858088493347, 0.526297926902771, 0.5126460790634155]"
1725,3556,7084,dérive,neutre,"Dans la dérive, on apprend à accepter l'incertain, à goûter aux petits bonheurs de la vie. C'est une leçon précieuse ! #Dérive","dans la dérive, on apprend à accepter l'incertain, à goûter aux petits bonheurs de la vie. c'est une leçon précieuse ! ","['dérive', 'bien-être', 'rappel', 'crucial', 'morceau', 'entraînement', 'ultérieur', 'cabine']","[0.9382702708244324, 0.8663955926895142, 0.667731761932373, 0.6202513575553894, 0.6010168194770813, 0.5757334232330322, 0.5542409420013428, 0.5267632603645325]"
1726,3642,7260,pervers,neutre,"Les pervers sont souvent considérés comme des personnes troubles, mais c'est une vision simpliste. En fait, être pervers peut simplement refléter une vision du monde différente ou une approche originale des choses. Il y a de l'intérêt à explorer ces différences.","les pervers sont souvent considérés comme des personnes troubles, mais c'est une vision simpliste. en fait, être pervers peut simplement refléter une vision du monde différente ou une approche originale des choses. il y a de l'intérêt à explorer ces différences.","['pervers', 'malaise']","[0.5590795874595642, 0.5485426783561707]"
1727,3646,7264,pervers,neutre,"Les pervers sont souvent stigmatisés, mais c'est injuste. Il est important de reconnaître qu'il y a de la diversité dans la manière de penser et de agir, et que cela ne doit pas être considéré comme une maladie ou un défaut.","les pervers sont souvent stigmatisés, mais c'est injuste. il est important de reconnaître qu'il y a de la diversité dans la manière de penser et de agir, et que cela ne doit pas être considéré comme une maladie ou un défaut.","['crucial', 'répression', 'sochaux', 'pervers', 'critique', 'contrevenant', 'dépens', 'piège']","[0.6768422722816467, 0.6716163754463196, 0.6190632581710815, 0.6127774715423584, 0.5382183194160461, 0.5327798128128052, 0.511550784111023, 0.5026909708976746]"
1728,3708,7386,plastique,neutre,J'suis pas fan de la bière en bouteille de plastique. J'aimerais qu'elles soient en verre ou en alu. 🍺💡 #SustainableBeer,j'suis pas fan de la bière en bouteille de plastique. j'aimerais qu'elles soient en verre ou en alu. ,"['plastique', 'aliment', 'dispositif', 'morceau', 'phrase', 'registre', 'ultérieur', 'consécutif', 'consultatif', 'humeur', 'inverse', 'rappel', 'allure', 'remplacement', 'dérive', 'critique', 'clause', 'conviction']","[0.9457977414131165, 0.9443970322608948, 0.8632172346115112, 0.8388141989707947, 0.8066605925559998, 0.7718058228492737, 0.6303907632827759, 0.6230714321136475, 0.5794020891189575, 0.5778571367263794, 0.5480890870094299, 0.5441420078277588, 0.5386865139007568, 0.5356267690658569, 0.5287414193153381, 0.5184202790260315, 0.5099044442176819, 0.5026510953903198]"
1729,3727,7435,conviction,positif,"La conviction, c'est l'oiseau qui nous permet de décoller vers les cieux de la connaissance. 🌌🦅","la conviction, c'est l'oiseau qui nous permet de décoller vers les cieux de la connaissance. ","['conviction', 'nature', 'science', 'dispositif', 'crucial', 'progrès', 'morceau', 'sensation']","[0.8938442468643188, 0.7379531264305115, 0.7370918989181519, 0.7336241006851196, 0.6768088340759277, 0.6287407279014587, 0.5736258029937744, 0.5543444156646729]"
1730,3730,7438,conviction,neutre,"Quand on a la conviction, on est prêt à tout pour défendre ses idées. C'est bien, mais ne pas oublier les autres points de vue.","quand on a la conviction, on est prêt à tout pour défendre ses idées. c'est bien, mais ne pas oublier les autres points de vue.","['conviction', 'défense', 'politique', 'apte', 'dispositif', 'précaution', 'éthique', 'morceau']","[0.9592832922935486, 0.8934512734413147, 0.8762875199317932, 0.6206321120262146, 0.5791738629341125, 0.5789923071861267, 0.5739468932151794, 0.5709512829780579]"
1731,3788,7556,inspiration,positif,Je suis inspiré par les artistes qui créent des œuvres qui touchent nos cœurs et nos esprits. C'est leur passion et leur créativité qui nous font voir le monde de manière différente. 🎨🖼️,je suis inspiré par les artistes qui créent des œuvres qui touchent nos cœurs et nos esprits. c'est leur passion et leur créativité qui nous font voir le monde de manière différente. ,"['inspiration', 'morceau', 'sensation', 'rappel', 'phrase']","[0.9531409740447998, 0.7268871665000916, 0.6415828466415405, 0.6130077838897705, 0.5420068502426147]"
1732,3793,7561,inspiration,neutre,"J'aime bien quand je suis en train de lire un bon livre, et que j'ai l'impression d'être inspiré par les mots.","j'aime bien quand je suis en train de lire un bon livre, et que j'ai l'impression d'être inspiré par les mots.","['littérature', 'inspiration', 'sensation']","[0.7903994917869568, 0.6894001960754395, 0.6669103503227234]"
1733,3820,7618,cabine,neutre,🚗 La cabine de commande d'un véhicule automatisé est une pièce essentielle pour contrôler l'ensemble des fonctions. #cabine, la cabine de commande d'un véhicule automatisé est une pièce essentielle pour contrôler l'ensemble des fonctions. ,"['dispositif', 'cabine', 'crucial', 'technologie', 'apte', 'phrase']","[0.8329358696937561, 0.8262187242507935, 0.7915963530540466, 0.5503958463668823, 0.5232919454574585, 0.5015755295753479]"
1734,3860,7688,clandestin,négatif,"Clandestin, c'est comme ça que j'aime les romans : pas de héros, pas de rédemption, juste des gens qui se débrouillent comme ils peuvent.","clandestin, c'est comme ça que j'aime les romans : pas de héros, pas de rédemption, juste des gens qui se débrouillent comme ils peuvent.","['littérature', 'récit']","[0.9049211740493774, 0.6032679080963135]"
1735,3900,7788,réforme des retraite,positif,J'adore les réformes des retraites ! 😍 C'est super bien que les jeunes soient moins dépendants des générations précédentes. 🤔 #RéformeRetraites,j'adore les réformes des retraites ! c'est super bien que les jeunes soient moins dépendants des générations précédentes. ,"['réforme des retraite', 'rénovation', 'amélioration', 'dispositif', 'progrès', 'gentil', 'bien-être', 'volet', 'morceau', 'phrase', 'rappel', 'prédécesseur', 'humeur', 'conviction', 'registre', 'crucial', 'sensation', 'épisode']","[0.9588563442230225, 0.9556392431259155, 0.9251524209976196, 0.9102132320404053, 0.9003587365150452, 0.8489314317703247, 0.8197475075721741, 0.7782717347145081, 0.6987525224685669, 0.6243324279785156, 0.5917606353759766, 0.575840175151825, 0.5433396100997925, 0.5339810848236084, 0.5268125534057617, 0.5262758135795593, 0.5094778537750244, 0.5080301761627197]"
1736,3909,7797,réforme des retraite,positif,"🤔 Les réformes des retraites, c'est une question de justice sociale. Les générations précédentes ont travaillé dur, ils ont le droit de profiter de leur retraite. #RéformeRetraites"," les réformes des retraites, c'est une question de justice sociale. les générations précédentes ont travaillé dur, ils ont le droit de profiter de leur retraite. ","['rénovation', 'réforme des retraite', 'éthique', 'bien-être', 'dispositif', 'progrès', 'gentil', 'amélioration', 'légal', 'volet', 'crucial', 'morceau']","[0.9199250936508179, 0.9115405678749084, 0.8755806684494019, 0.8694434762001038, 0.837020218372345, 0.7949365377426147, 0.7726309299468994, 0.7531395554542542, 0.7061828374862671, 0.7003942728042603, 0.5832610726356506, 0.5280930995941162]"
1737,3913,7801,réforme des retraite,neutre,"Les réformes des retraites, c'est compliqué. Il faut prendre en compte les intérêts de tous, les employés, les entreprises, les contribuables. Mais on y arrivera !","les réformes des retraites, c'est compliqué. il faut prendre en compte les intérêts de tous, les employés, les entreprises, les contribuables. mais on y arrivera !","['réforme des retraite', 'rénovation', 'dispositif', 'volet', 'symptôme', 'morceau', 'phrase', 'crucial', 'ultérieur']","[0.9617020487785339, 0.8870524168014526, 0.8814486265182495, 0.7069344520568848, 0.6178661584854126, 0.6023191809654236, 0.5659804344177246, 0.5282643437385559, 0.5164034962654114]"
1738,3929,7817,réforme des retraite,négatif,"La réforme des retraites, c'est juste une façon pour les riches d'accumuler plus de richesses, et les pauvres, ils vont souffrir encore plus ! #SocialDémocratie","la réforme des retraites, c'est juste une façon pour les riches d'accumuler plus de richesses, et les pauvres, ils vont souffrir encore plus ! ","['réforme des retraite', 'rénovation', 'dispositif', 'symptôme', 'progrès', 'morceau', 'malaise', 'volet', 'prétexte', 'dépens', 'consécutif', 'politique', 'remplacement', 'phrase', 'amélioration', 'crucial']","[0.98204106092453, 0.9693437218666077, 0.9460011720657349, 0.8955642580986023, 0.8591156005859375, 0.7231082320213318, 0.6854164600372314, 0.6817545890808105, 0.6658570766448975, 0.6584017872810364, 0.6326755881309509, 0.6032605171203613, 0.579814612865448, 0.5655995607376099, 0.551518440246582, 0.5464818477630615]"
1739,3964,7912,papier toilette,positif,"🎨 Le papier toilette vient en différentes teintes. Mon favori est le vert clair, c'est parfait pour l'écologie ! 🌳"," le papier toilette vient en différentes teintes. mon favori est le vert clair, c'est parfait pour l'écologie ! ","['papier toilette', 'couleur', 'nature', 'éthique', 'dispositif', 'cabine', 'bain', 'ménage', 'amélioration', 'morceau', 'bien-être', 'journal', 'registre', 'phrase', 'décor', 'rappel']","[0.9367043972015381, 0.9256806373596191, 0.8963055610656738, 0.8576652407646179, 0.8421288728713989, 0.8236168026924133, 0.7846378684043884, 0.7690590620040894, 0.7003862261772156, 0.6839851140975952, 0.6833710670471191, 0.677795946598053, 0.6304109692573547, 0.5900616645812988, 0.5701940059661865, 0.5120033621788025]"
1740,3966,7914,papier toilette,positif,"😢 J'ai toujours du mal à choisir le bon papier toilette. Il y en a tellement de marques et de styles ! Aidez-moi, s'il vous plaît !"," j'ai toujours du mal à choisir le bon papier toilette. il y en a tellement de marques et de styles ! aidez-moi, s'il vous plaît !","['papier toilette', 'journal', 'bain', 'cabine', 'ménage', 'malaise', 'dispositif', 'symptôme', 'phrase', 'morceau']","[0.9430093765258789, 0.9177117943763733, 0.9111999869346619, 0.8554193377494812, 0.8161190748214722, 0.7496456503868103, 0.7374735474586487, 0.701901912689209, 0.5454367995262146, 0.5354740023612976]"
1741,4007,7985,violence,neutre,"La violence, c'est un échec en tant qu'humain. Il faut apprendre à résoudre les conflits de manière constructive, non destructive.","la violence, c'est un échec en tant qu'humain. il faut apprendre à résoudre les conflits de manière constructive, non destructive.","['violence', 'symptôme', 'entraînement']","[0.8673370480537415, 0.7008236050605774, 0.561652421951294]"
1742,4041,8049,police,négatif,"J'adore quand les policiers font des blagues, c'est pas possible qu'ils soient tous sérieux ! 😂👮‍♂️","j'adore quand les policiers font des blagues, c'est pas possible qu'ils soient tous sérieux ! ‍","['morceau', 'police', 'phrase', 'dispositif', 'humeur', 'bizarre', 'sensation', 'registre']","[0.7778512239456177, 0.7700703144073486, 0.6448110342025757, 0.6408042907714844, 0.5616111755371094, 0.5314787030220032, 0.5184553265571594, 0.5079025030136108]"
1743,4082,8150,couleur,positif,"Les yeux bleus, les cheveux roux, la couleur de la joie est partout ! 💙😊","les yeux bleus, les cheveux roux, la couleur de la joie est partout ! ","['couleur', 'sensation', 'bien-être', 'conviction', 'morceau', 'crucial', 'progrès', 'amélioration', 'dispositif', 'humeur', 'physique', 'apte', 'gentil', 'consécutif', 'ultérieur', 'rappel', 'phrase', 'récit', 'propagation', 'correspondance', 'épisode', 'décor']","[0.9382472634315491, 0.9310383200645447, 0.9206584692001343, 0.7999021410942078, 0.7648568153381348, 0.7210647463798523, 0.7001398801803589, 0.6914759874343872, 0.690611720085144, 0.6854019165039062, 0.6788414716720581, 0.662361741065979, 0.647059977054596, 0.6220189332962036, 0.6035701036453247, 0.600620687007904, 0.5948477983474731, 0.5634661912918091, 0.5143904685974121, 0.5111492872238159, 0.5042294859886169, 0.50286465883255]"
